"","date","state","positive","negative","pending","hospitalized","death","total","dateChecked","totalTestResults","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease"
"249",20200322,"MI",1035,2069,NA,NA,8,3104,"2020-03-22T20:00:00Z",3104,3,0,0,248,248
"250",20200322,"MN",169,4511,NA,12,1,4680,"2020-03-22T20:00:00Z",4680,0,12,559,31,590
"251",20200322,"MO",90,369,NA,NA,3,459,"2020-03-22T20:00:00Z",459,0,0,0,17,17
"252",20200322,"MP",0,NA,NA,NA,0,0,"2020-03-22T20:00:00Z",0,0,0,0,0,0
"253",20200322,"MS",207,1114,NA,33,1,1321,"2020-03-22T20:00:00Z",1321,0,33,419,67,486
"254",20200322,"MT",31,1146,NA,NA,NA,1177,"2020-03-22T20:00:00Z",1177,0,0,0,11,11
"255",20200322,"NC",255,6183,NA,NA,0,6438,"2020-03-22T20:00:00Z",6438,0,0,1091,71,1162
"256",20200322,"ND",28,1260,NA,3,0,1288,"2020-03-22T20:00:00Z",1288,0,0,119,0,119
"257",20200322,"NE",48,356,NA,NA,0,404,"2020-03-22T20:00:00Z",404,0,0,0,10,10
"258",20200322,"NH",65,1188,959,NA,NA,2212,"2020-03-22T20:00:00Z",1253,0,0,215,10,225
"259",20200322,"NJ",1914,327,49,NA,20,2290,"2020-03-22T20:00:00Z",2241,4,0,33,587,620
"260",20200322,"NM",57,4722,NA,NA,NA,4779,"2020-03-22T20:00:00Z",4779,0,0,951,0,951
"261",20200322,"NV",190,2448,NA,NA,2,2638,"2020-03-22T20:00:00Z",2638,0,0,64,66,130
"262",20200322,"NY",15168,46233,NA,1974,114,61401,"2020-03-22T20:00:00Z",61401,70,371,11152,4812,15964
"263",20200322,"OH",351,140,NA,83,3,491,"2020-03-22T20:00:00Z",491,0,25,0,104,104
"264",20200322,"OK",67,669,102,11,2,838,"2020-03-22T20:00:00Z",736,1,1,109,14,123
"265",20200322,"OR",161,2864,NA,43,4,3025,"2020-03-22T20:00:00Z",3025,1,43,861,47,908
"266",20200322,"PA",479,4964,NA,NA,2,5443,"2020-03-22T20:00:00Z",5443,0,0,1198,108,1306
"267",20200322,"PR",23,183,69,NA,NA,275,"2020-03-22T20:00:00Z",206,0,0,40,2,42
"268",20200322,"RI",83,932,216,NA,NA,1231,"2020-03-22T20:00:00Z",1015,0,0,70,17,87
"269",20200322,"SC",195,1466,NA,NA,3,1661,"2020-03-22T20:00:00Z",1661,2,0,211,43,254
"270",20200322,"SD",21,740,277,NA,1,1038,"2020-03-22T20:00:00Z",761,0,0,49,7,56
"271",20200322,"TN",505,3272,NA,NA,NA,3777,"2020-03-22T20:00:00Z",3777,0,0,0,134,134
"272",20200322,"TX",334,8422,NA,NA,5,8756,"2020-03-22T20:00:00Z",8756,0,0,2204,30,2234
"273",20200322,"UT",181,3508,NA,NA,1,3689,"2020-03-22T20:00:00Z",3689,1,0,1084,45,1129
"274",20200322,"VA",219,3118,NA,32,3,3337,"2020-03-22T20:00:00Z",3337,1,7,480,67,547
"275",20200322,"VI",6,NA,NA,NA,0,6,"2020-03-22T20:00:00Z",6,0,0,0,0,0
"276",20200322,"VT",52,1106,NA,NA,2,1158,"2020-03-22T20:00:00Z",1158,0,0,327,23,350
"277",20200322,"WA",1793,25328,NA,NA,94,27121,"2020-03-22T20:00:00Z",27121,11,0,3609,269,3878
"278",20200322,"WI",385,6230,NA,NA,4,6615,"2020-03-22T20:00:00Z",6615,0,0,1602,104,1706
"279",20200322,"WV",12,385,1,1,0,398,"2020-03-22T20:00:00Z",397,0,0,55,1,56
"280",20200322,"WY",24,438,NA,NA,NA,462,"2020-03-22T20:00:00Z",462,0,0,0,1,1
"281",20200321,"AK",14,758,NA,0,NA,772,"2020-03-21T20:00:00Z",772,0,0,72,2,74
"282",20200321,"AL",124,28,NA,NA,0,152,"2020-03-21T20:00:00Z",152,0,0,0,43,43
"283",20200321,"AR",118,567,154,NA,NA,839,"2020-03-21T20:00:00Z",685,0,0,216,22,238
"284",20200321,"AS",NA,NA,NA,NA,0,0,"2020-03-21T20:00:00Z",0,0,0,0,0,0
"285",20200321,"AZ",104,240,122,NA,1,466,"2020-03-21T20:00:00Z",344,1,0,29,39,68
"286",20200321,"CA",1279,11249,NA,NA,24,12528,"2020-03-21T20:00:00Z",12528,4,0,825,216,1041
"287",20200321,"CO",363,3317,NA,44,4,3680,"2020-03-21T20:00:00Z",3680,1,44,642,86,728
"288",20200321,"CT",194,2106,NA,NA,4,2300,"2020-03-21T20:00:00Z",2300,1,0,1502,0,1502
"289",20200321,"DC",77,506,0,NA,1,583,"2020-03-21T20:00:00Z",583,0,0,5,6,11
"290",20200321,"DE",45,36,NA,NA,0,81,"2020-03-21T20:00:00Z",81,0,0,0,7,7
"291",20200321,"FL",658,6579,1002,158,12,8239,"2020-03-21T20:00:00Z",7237,2,158,4709,138,4847
"292",20200321,"GA",507,2557,NA,NA,14,3064,"2020-03-21T20:00:00Z",3064,1,0,591,87,678
"293",20200321,"GU",15,108,NA,NA,NA,123,"2020-03-21T20:00:00Z",123,0,0,22,1,23
"294",20200321,"HI",37,124,9,NA,NA,170,"2020-03-21T20:00:00Z",161,0,0,0,11,11
"295",20200321,"IA",68,1049,NA,NA,NA,1117,"2020-03-21T20:00:00Z",1117,0,0,407,23,430
"296",20200321,"ID",31,880,NA,NA,NA,911,"2020-03-21T20:00:00Z",911,0,0,290,8,298
"297",20200321,"IL",759,5488,NA,NA,6,6247,"2020-03-21T20:00:00Z",6247,1,0,1792,169,1961
"298",20200321,"IN",126,707,NA,1,4,833,"2020-03-21T20:00:00Z",833,2,1,232,47,279
"299",20200321,"KS",55,417,NA,NA,2,472,"2020-03-21T20:00:00Z",472,1,0,0,11,11
"300",20200321,"KY",54,714,NA,NA,2,768,"2020-03-21T20:00:00Z",768,1,0,122,7,129
"301",20200321,"LA",585,2180,NA,NA,16,2765,"2020-03-21T20:00:00Z",2765,4,0,1612,106,1718
"302",20200321,"MA",525,4752,NA,61,1,5277,"2020-03-21T20:00:00Z",5277,0,61,1074,112,1186
"303",20200321,"MD",190,94,NA,NA,2,284,"2020-03-21T20:00:00Z",284,1,0,0,41,41
"304",20200321,"ME",73,2264,NA,NA,NA,2337,"2020-03-21T20:00:00Z",2337,0,0,0,16,16
"305",20200321,"MI",787,2069,NA,NA,5,2856,"2020-03-21T20:00:00Z",2856,2,0,0,238,238
"306",20200321,"MN",138,3952,NA,NA,1,4090,"2020-03-21T20:00:00Z",4090,1,0,211,23,234
"307",20200321,"MO",73,369,NA,NA,3,442,"2020-03-21T20:00:00Z",442,2,0,0,26,26
"308",20200321,"MP",0,NA,NA,NA,0,0,"2020-03-21T20:00:00Z",0,0,0,0,0,0
"309",20200321,"MS",140,695,NA,NA,1,835,"2020-03-21T20:00:00Z",835,0,0,0,60,60
"310",20200321,"MT",20,1146,NA,NA,NA,1166,"2020-03-21T20:00:00Z",1166,0,0,215,4,219
"311",20200321,"NC",184,5092,NA,NA,0,5276,"2020-03-21T20:00:00Z",5276,0,0,1996,47,2043
"312",20200321,"ND",28,1141,NA,3,0,1169,"2020-03-21T20:00:00Z",1169,0,3,341,8,349
"313",20200321,"NE",38,356,NA,NA,0,394,"2020-03-21T20:00:00Z",394,0,0,116,6,122
"314",20200321,"NH",55,973,942,NA,NA,1970,"2020-03-21T20:00:00Z",1028,0,0,228,11,239
"315",20200321,"NJ",1327,294,40,NA,16,1661,"2020-03-21T20:00:00Z",1621,5,0,30,437,467
"316",20200321,"NM",57,3771,NA,NA,NA,3828,"2020-03-21T20:00:00Z",3828,0,0,0,14,14
"317",20200321,"NV",124,2384,NA,NA,2,2508,"2020-03-21T20:00:00Z",2508,1,0,392,15,407
"318",20200321,"NY",10356,35081,NA,1603,44,45437,"2020-03-21T20:00:00Z",45437,9,1603,9756,3254,13010
"319",20200321,"OH",247,140,NA,58,3,387,"2020-03-21T20:00:00Z",387,2,58,0,78,78
"320",20200321,"OK",53,560,144,10,1,757,"2020-03-21T20:00:00Z",613,0,10,22,4,26
"321",20200321,"OR",114,2003,433,NA,3,2550,"2020-03-21T20:00:00Z",2117,0,0,0,0,0
"322",20200321,"PA",371,3766,NA,NA,2,4137,"2020-03-21T20:00:00Z",4137,1,0,1192,103,1295
"323",20200321,"PR",21,143,71,NA,NA,235,"2020-03-21T20:00:00Z",164,0,0,29,7,36
"324",20200321,"RI",66,862,290,NA,NA,1218,"2020-03-21T20:00:00Z",928,0,0,208,12,220
"325",20200321,"SC",152,1255,NA,NA,1,1407,"2020-03-21T20:00:00Z",1407,0,0,422,71,493
"326",20200321,"SD",14,691,268,NA,1,973,"2020-03-21T20:00:00Z",705,0,0,28,0,28
"327",20200321,"TN",371,3272,NA,NA,NA,3643,"2020-03-21T20:00:00Z",3643,0,0,2709,143,2852
"328",20200321,"TX",304,6218,NA,NA,5,6522,"2020-03-21T20:00:00Z",6522,0,0,1135,110,1245
"329",20200321,"UT",136,2424,NA,NA,0,2560,"2020-03-21T20:00:00Z",2560,0,0,389,24,413
"330",20200321,"VA",152,2638,NA,25,2,2790,"2020-03-21T20:00:00Z",2790,0,25,427,38,465
"331",20200321,"VI",6,NA,NA,NA,0,6,"2020-03-21T20:00:00Z",6,0,0,0,3,3
"332",20200321,"VT",29,779,NA,NA,2,808,"2020-03-21T20:00:00Z",808,0,0,0,0,0
"333",20200321,"WA",1524,21719,NA,NA,83,23243,"2020-03-21T20:00:00Z",23243,9,0,2383,148,2531
"334",20200321,"WI",281,4628,NA,NA,4,4909,"2020-03-21T20:00:00Z",4909,1,0,1173,75,1248
"335",20200321,"WV",11,330,2,1,0,343,"2020-03-21T20:00:00Z",341,0,1,111,4,115
"336",20200321,"WY",23,438,NA,NA,NA,461,"2020-03-21T20:00:00Z",461,0,0,107,4,111
"337",20200320,"AK",12,686,NA,NA,NA,698,"2020-03-20T20:00:00Z",698,0,0,286,6,292
"338",20200320,"AL",81,28,NA,NA,0,109,"2020-03-20T20:00:00Z",109,0,0,0,13,13
"339",20200320,"AR",96,351,203,NA,NA,650,"2020-03-20T20:00:00Z",447,0,0,41,50,91
"340",20200320,"AS",0,NA,NA,NA,0,0,"2020-03-20T20:00:00Z",0,0,0,0,0,0
"341",20200320,"AZ",65,211,101,NA,0,377,"2020-03-20T20:00:00Z",276,0,0,36,21,57
"342",20200320,"CA",1063,10424,NA,NA,20,11487,"2020-03-20T20:00:00Z",11487,2,0,1637,139,1776
"343",20200320,"CO",277,2675,NA,NA,3,2952,"2020-03-20T20:00:00Z",2952,1,0,563,61,624
"344",20200320,"CT",194,604,NA,NA,3,798,"2020-03-20T20:00:00Z",798,2,0,0,98,98
"345",20200320,"DC",71,501,1,NA,1,573,"2020-03-20T20:00:00Z",572,1,0,348,32,380
"346",20200320,"DE",38,36,NA,NA,0,74,"2020-03-20T20:00:00Z",74,0,0,0,8,8
"347",20200320,"FL",520,1870,1026,NA,10,3416,"2020-03-20T20:00:00Z",2390,2,0,337,130,467
"348",20200320,"GA",420,1966,NA,NA,13,2386,"2020-03-20T20:00:00Z",2386,3,0,422,133,555
"349",20200320,"GU",14,86,NA,NA,NA,100,"2020-03-20T20:00:00Z",100,0,0,17,2,19
"350",20200320,"HI",26,124,9,NA,NA,159,"2020-03-20T20:00:00Z",150,0,0,31,10,41
"351",20200320,"IA",45,642,NA,NA,NA,687,"2020-03-20T20:00:00Z",687,0,0,559,7,566
"352",20200320,"ID",23,590,NA,NA,NA,613,"2020-03-20T20:00:00Z",613,0,0,133,12,145
"353",20200320,"IL",590,3696,NA,NA,5,4286,"2020-03-20T20:00:00Z",4286,1,0,971,164,1135
"354",20200320,"IN",79,475,NA,NA,2,554,"2020-03-20T20:00:00Z",554,0,0,151,23,174
"355",20200320,"KS",44,417,NA,NA,1,461,"2020-03-20T20:00:00Z",461,0,0,0,10,10
"356",20200320,"KY",47,592,NA,NA,1,639,"2020-03-20T20:00:00Z",639,0,0,138,12,150
"357",20200320,"LA",479,568,NA,NA,12,1047,"2020-03-20T20:00:00Z",1047,4,0,110,132,242
"358",20200320,"MA",413,3678,NA,NA,1,4091,"2020-03-20T20:00:00Z",4091,1,0,874,85,959
"359",20200320,"MD",149,94,NA,NA,1,243,"2020-03-20T20:00:00Z",243,0,0,0,42,42
"360",20200320,"ME",57,2264,NA,NA,NA,2321,"2020-03-20T20:00:00Z",2321,0,0,260,4,264
"361",20200320,"MI",549,2069,NA,NA,3,2618,"2020-03-20T20:00:00Z",2618,0,0,-44,213,169
"362",20200320,"MN",115,3741,NA,NA,NA,3856,"2020-03-20T20:00:00Z",3856,0,0,792,26,818
"363",20200320,"MO",47,369,NA,NA,1,416,"2020-03-20T20:00:00Z",416,0,0,61,23,84
"364",20200320,"MP",0,NA,NA,NA,0,0,"2020-03-20T20:00:00Z",0,0,0,0,0,0
"365",20200320,"MS",80,695,NA,NA,1,775,"2020-03-20T20:00:00Z",775,1,0,143,30,173
"366",20200320,"MT",16,931,NA,NA,NA,947,"2020-03-20T20:00:00Z",947,0,0,170,4,174
"367",20200320,"NC",137,3096,NA,NA,0,3233,"2020-03-20T20:00:00Z",3233,0,0,688,40,728
"368",20200320,"ND",20,800,NA,NA,0,820,"2020-03-20T20:00:00Z",820,0,0,307,5,312
"369",20200320,"NE",32,240,NA,NA,0,272,"2020-03-20T20:00:00Z",272,0,0,0,5,5
"370",20200320,"NH",44,745,631,NA,NA,1420,"2020-03-20T20:00:00Z",789,0,0,124,5,129
"371",20200320,"NJ",890,264,86,NA,11,1240,"2020-03-20T20:00:00Z",1154,2,0,54,148,202
"372",20200320,"NM",43,3771,NA,NA,NA,3814,"2020-03-20T20:00:00Z",3814,0,0,1009,8,1017
"373",20200320,"NV",109,1992,-3,NA,1,2098,"2020-03-20T20:00:00Z",2101,0,0,366,14,380
"374",20200320,"NY",7102,25325,NA,NA,35,32427,"2020-03-20T20:00:00Z",32427,23,0,7193,2950,10143
"375",20200320,"OH",169,140,NA,NA,1,309,"2020-03-20T20:00:00Z",309,1,0,0,50,50
"376",20200320,"OK",49,538,374,NA,1,961,"2020-03-20T20:00:00Z",587,0,0,72,5,77
"377",20200320,"OR",114,2003,433,NA,3,2550,"2020-03-20T20:00:00Z",2117,0,0,674,26,700
"378",20200320,"PA",268,2574,NA,NA,1,2842,"2020-03-20T20:00:00Z",2842,0,0,966,83,1049
"379",20200320,"PR",14,114,52,NA,NA,180,"2020-03-20T20:00:00Z",128,0,0,58,9,67
"380",20200320,"RI",54,654,140,NA,NA,848,"2020-03-20T20:00:00Z",708,0,0,114,21,135
"381",20200320,"SC",81,833,NA,NA,1,914,"2020-03-20T20:00:00Z",914,0,0,250,21,271
"382",20200320,"SD",14,663,270,NA,1,947,"2020-03-20T20:00:00Z",677,0,0,112,3,115
"383",20200320,"TN",228,563,NA,NA,NA,791,"2020-03-20T20:00:00Z",791,0,0,214,74,288
"384",20200320,"TX",194,5083,NA,NA,5,5277,"2020-03-20T20:00:00Z",5277,2,0,2871,51,2922
"385",20200320,"UT",112,2035,NA,NA,0,2147,"2020-03-20T20:00:00Z",2147,0,0,587,34,621
"386",20200320,"VA",114,2211,NA,NA,2,2325,"2020-03-20T20:00:00Z",2325,0,0,382,20,402
"387",20200320,"VI",3,NA,NA,NA,0,3,"2020-03-20T20:00:00Z",3,0,0,0,0,0
"388",20200320,"VT",29,779,NA,NA,2,808,"2020-03-20T20:00:00Z",808,2,0,134,7,141
"389",20200320,"WA",1376,19336,NA,NA,74,20712,"2020-03-20T20:00:00Z",20712,8,0,3418,189,3607
"390",20200320,"WI",206,3455,NA,NA,3,3661,"2020-03-20T20:00:00Z",3661,3,0,1263,51,1314
"391",20200320,"WV",7,219,13,NA,0,239,"2020-03-20T20:00:00Z",226,0,0,76,5,81
"392",20200320,"WY",19,331,NA,NA,NA,350,"2020-03-20T20:00:00Z",350,0,0,60,1,61
"393",20200319,"AK",6,400,NA,NA,NA,406,"2020-03-19T20:00:00Z",406,0,0,-6,0,-6
"394",20200319,"AL",68,28,NA,NA,0,96,"2020-03-19T20:00:00Z",96,0,0,0,22,22
"395",20200319,"AR",46,310,113,NA,NA,469,"2020-03-19T20:00:00Z",356,0,0,74,13,87
"396",20200319,"AS",0,NA,NA,NA,0,0,"2020-03-19T20:00:00Z",0,0,0,0,0,0
"397",20200319,"AZ",44,175,130,NA,0,349,"2020-03-19T20:00:00Z",219,0,0,27,16,43
"398",20200319,"CA",924,8787,NA,NA,18,9711,"2020-03-19T20:00:00Z",9711,5,0,806,313,1119
"399",20200319,"CO",216,2112,NA,NA,2,2328,"2020-03-19T20:00:00Z",2328,0,0,495,33,528
"400",20200319,"CT",96,604,NA,NA,1,700,"2020-03-19T20:00:00Z",700,1,0,479,28,507
"401",20200319,"DC",39,153,11,NA,0,203,"2020-03-19T20:00:00Z",192,0,0,15,8,23
"402",20200319,"DE",30,36,NA,NA,0,66,"2020-03-19T20:00:00Z",66,0,0,0,5,5
"403",20200319,"FL",390,1533,1019,NA,8,2942,"2020-03-19T20:00:00Z",1923,1,0,308,76,384
"404",20200319,"GA",287,1544,NA,NA,10,1831,"2020-03-19T20:00:00Z",1831,9,0,233,90,323
"405",20200319,"GU",12,69,NA,NA,NA,81,"2020-03-19T20:00:00Z",81,0,0,12,4,16
"406",20200319,"HI",16,93,9,NA,NA,118,"2020-03-19T20:00:00Z",109,0,0,0,2,2
"407",20200319,"IA",38,83,NA,NA,NA,121,"2020-03-19T20:00:00Z",121,0,0,0,9,9
"408",20200319,"ID",11,457,NA,NA,NA,468,"2020-03-19T20:00:00Z",468,0,0,-2,2,0
"409",20200319,"IL",426,2725,NA,NA,4,3151,"2020-03-19T20:00:00Z",3151,3,0,962,137,1099
"410",20200319,"IN",56,324,NA,NA,2,380,"2020-03-19T20:00:00Z",380,0,0,170,17,187
"411",20200319,"KS",34,417,NA,NA,1,451,"2020-03-19T20:00:00Z",451,0,0,0,18,18
"412",20200319,"KY",35,454,NA,NA,1,489,"2020-03-19T20:00:00Z",489,0,0,100,9,109
"413",20200319,"LA",347,458,NA,NA,8,805,"2020-03-19T20:00:00Z",805,2,0,123,107,230
"414",20200319,"MA",328,2804,NA,NA,NA,3132,"2020-03-19T20:00:00Z",3132,0,0,789,72,861
"415",20200319,"MD",107,94,NA,NA,1,201,"2020-03-19T20:00:00Z",201,1,0,0,22,22
"416",20200319,"ME",53,2004,NA,NA,NA,2057,"2020-03-19T20:00:00Z",2057,0,0,334,10,344
"417",20200319,"MI",336,2113,NA,NA,3,2449,"2020-03-19T20:00:00Z",2449,3,0,1841,256,2097
"418",20200319,"MN",89,2949,NA,NA,NA,3038,"2020-03-19T20:00:00Z",3038,0,0,264,12,276
"419",20200319,"MO",24,308,NA,NA,1,332,"2020-03-19T20:00:00Z",332,1,0,55,11,66
"420",20200319,"MP",0,NA,NA,NA,0,0,"2020-03-19T20:00:00Z",0,0,0,0,0,0
"421",20200319,"MS",50,552,NA,NA,NA,602,"2020-03-19T20:00:00Z",602,0,0,73,16,89
"422",20200319,"MT",12,761,0,NA,NA,773,"2020-03-19T20:00:00Z",773,0,0,262,2,264
"423",20200319,"NC",97,2408,NA,NA,0,2505,"2020-03-19T20:00:00Z",2505,0,0,621,34,655
"424",20200319,"ND",15,493,NA,NA,0,508,"2020-03-19T20:00:00Z",508,0,0,225,9,234
"425",20200319,"NE",27,240,NA,NA,0,267,"2020-03-19T20:00:00Z",267,0,0,34,3,37
"426",20200319,"NH",39,621,231,NA,NA,891,"2020-03-19T20:00:00Z",660,0,0,108,13,121
"427",20200319,"NJ",742,210,74,NA,9,1026,"2020-03-19T20:00:00Z",952,4,0,20,315,335
"428",20200319,"NM",35,2762,NA,NA,NA,2797,"2020-03-19T20:00:00Z",2797,0,0,436,7,443
"429",20200319,"NV",95,1626,NA,NA,1,1721,"2020-03-19T20:00:00Z",1721,0,0,1458,40,1498
"430",20200319,"NY",4152,18132,NA,NA,12,22284,"2020-03-19T20:00:00Z",22284,0,0,5917,1770,7687
"431",20200319,"OH",119,140,NA,NA,NA,259,"2020-03-19T20:00:00Z",259,0,0,0,31,31
"432",20200319,"OK",44,466,250,NA,1,760,"2020-03-19T20:00:00Z",510,1,0,88,15,103
"433",20200319,"OR",88,1329,437,NA,3,1854,"2020-03-19T20:00:00Z",1417,0,0,211,13,224
"434",20200319,"PA",185,1608,NA,NA,1,1793,"2020-03-19T20:00:00Z",1793,1,0,421,52,473
"435",20200319,"PR",5,56,29,NA,NA,90,"2020-03-19T20:00:00Z",61,0,0,25,0,25
"436",20200319,"RI",33,540,334,NA,NA,907,"2020-03-19T20:00:00Z",573,0,0,0,0,0
"437",20200319,"SC",60,583,NA,NA,1,643,"2020-03-19T20:00:00Z",643,0,0,0,0,0
"438",20200319,"SD",11,551,385,NA,1,947,"2020-03-19T20:00:00Z",562,0,0,0,0,0
"439",20200319,"TN",154,349,NA,NA,NA,503,"2020-03-19T20:00:00Z",503,0,0,0,56,56
"440",20200319,"TX",143,2212,NA,NA,3,2355,"2020-03-19T20:00:00Z",2355,1,0,388,60,448
"441",20200319,"UT",78,1448,NA,NA,0,1526,"2020-03-19T20:00:00Z",1526,0,0,1317,15,1332
"442",20200319,"VA",94,1829,NA,NA,2,1923,"2020-03-19T20:00:00Z",1923,1,0,628,17,645
"443",20200319,"VI",3,NA,NA,NA,0,3,"2020-03-19T20:00:00Z",3,0,0,0,1,1
"444",20200319,"VT",22,645,NA,NA,NA,667,"2020-03-19T20:00:00Z",667,0,0,53,3,56
"445",20200319,"WA",1187,15918,NA,NA,66,17105,"2020-03-19T20:00:00Z",17105,14,0,2801,175,2976
"446",20200319,"WI",155,2192,NA,NA,NA,2347,"2020-03-19T20:00:00Z",2347,0,0,615,49,664
"447",20200319,"WV",2,143,3,NA,0,148,"2020-03-19T20:00:00Z",145,0,0,21,1,22
"448",20200319,"WY",18,271,NA,NA,NA,289,"2020-03-19T20:00:00Z",289,0,0,93,3,96
"449",20200318,"AK",6,406,NA,NA,NA,412,"2020-03-18T20:00:00Z",412,0,0,72,3,75
"450",20200318,"AL",46,28,NA,NA,0,74,"2020-03-18T20:00:00Z",74,0,0,0,10,10
"451",20200318,"AR",33,236,50,NA,NA,319,"2020-03-18T20:00:00Z",269,0,0,39,11,50
"452",20200318,"AS",0,NA,NA,NA,0,0,"2020-03-18T20:00:00Z",0,0,0,0,0,0
"453",20200318,"AZ",28,148,102,NA,0,278,"2020-03-18T20:00:00Z",176,0,0,6,8,14
"454",20200318,"CA",611,7981,NA,NA,13,8592,"2020-03-18T20:00:00Z",8592,2,0,0,128,128
"455",20200318,"CO",183,1617,NA,NA,2,1800,"2020-03-18T20:00:00Z",1800,1,0,561,23,584
"456",20200318,"CT",68,125,NA,NA,NA,193,"2020-03-18T20:00:00Z",193,0,0,0,27,27
"457",20200318,"DC",31,138,1,NA,NA,170,"2020-03-18T20:00:00Z",169,0,0,34,9,43
"458",20200318,"DE",25,36,NA,NA,NA,61,"2020-03-18T20:00:00Z",61,0,0,0,9,9
"459",20200318,"FL",314,1225,954,NA,7,2493,"2020-03-18T20:00:00Z",1539,1,0,285,128,413
"460",20200318,"GA",197,1311,NA,NA,1,1508,"2020-03-18T20:00:00Z",1508,0,0,1311,51,1362
"461",20200318,"GU",8,57,NA,NA,NA,65,"2020-03-18T20:00:00Z",65,0,0,16,3,19
"462",20200318,"HI",14,93,12,NA,NA,119,"2020-03-18T20:00:00Z",107,0,0,93,4,97
"463",20200318,"IA",29,83,NA,NA,NA,112,"2020-03-18T20:00:00Z",112,0,0,0,6,6
"464",20200318,"ID",9,459,NA,NA,NA,468,"2020-03-18T20:00:00Z",468,0,0,113,2,115
"465",20200318,"IL",289,1763,NA,NA,1,2052,"2020-03-18T20:00:00Z",2052,0,0,423,129,552
"466",20200318,"IN",39,154,NA,NA,2,193,"2020-03-18T20:00:00Z",193,0,0,25,9,34
"467",20200318,"KS",16,417,NA,NA,1,433,"2020-03-18T20:00:00Z",433,0,0,35,1,36
"468",20200318,"KY",26,354,NA,NA,1,380,"2020-03-18T20:00:00Z",380,0,0,59,4,63
"469",20200318,"LA",240,335,NA,NA,6,575,"2020-03-18T20:00:00Z",575,2,0,49,69,118
"470",20200318,"MA",256,2015,NA,NA,NA,2271,"2020-03-18T20:00:00Z",2271,0,0,474,38,512
"471",20200318,"MD",85,94,NA,NA,NA,179,"2020-03-18T20:00:00Z",179,0,0,0,28,28
"472",20200318,"ME",43,1670,NA,NA,NA,1713,"2020-03-18T20:00:00Z",1713,0,0,367,11,378
"473",20200318,"MI",80,272,NA,NA,NA,352,"2020-03-18T20:00:00Z",352,0,0,0,15,15
"474",20200318,"MN",77,2685,NA,NA,NA,2762,"2020-03-18T20:00:00Z",2762,0,0,409,17,426
"475",20200318,"MO",13,253,NA,NA,0,266,"2020-03-18T20:00:00Z",266,0,0,46,5,51
"476",20200318,"MP",0,NA,NA,NA,0,0,"2020-03-18T20:00:00Z",0,0,0,0,0,0
"477",20200318,"MS",34,479,NA,NA,NA,513,"2020-03-18T20:00:00Z",513,0,0,111,13,124
"478",20200318,"MT",10,499,0,NA,NA,509,"2020-03-18T20:00:00Z",509,0,0,196,2,198
"479",20200318,"NC",63,1787,NA,NA,0,1850,"2020-03-18T20:00:00Z",1850,0,0,1313,23,1336
"480",20200318,"ND",6,268,NA,NA,0,274,"2020-03-18T20:00:00Z",274,0,0,48,3,51
"481",20200318,"NE",24,206,NA,NA,NA,230,"2020-03-18T20:00:00Z",230,0,0,0,3,3
"482",20200318,"NH",26,513,208,NA,NA,747,"2020-03-18T20:00:00Z",539,0,0,158,9,167
"483",20200318,"NJ",427,190,21,NA,5,638,"2020-03-18T20:00:00Z",617,2,0,27,160,187
"484",20200318,"NM",28,2326,NA,NA,NA,2354,"2020-03-18T20:00:00Z",2354,0,0,1077,5,1082
"485",20200318,"NV",55,168,NA,NA,1,223,"2020-03-18T20:00:00Z",223,0,0,0,0,0
"486",20200318,"NY",2382,12215,NA,NA,12,14597,"2020-03-18T20:00:00Z",14597,5,0,6709,682,7391
"487",20200318,"OH",88,140,NA,NA,NA,228,"2020-03-18T20:00:00Z",228,0,0,0,21,21
"488",20200318,"OK",29,378,110,NA,NA,517,"2020-03-18T20:00:00Z",407,0,0,131,12,143
"489",20200318,"OR",75,1118,361,NA,3,1554,"2020-03-18T20:00:00Z",1193,3,0,429,28,457
"490",20200318,"PA",133,1187,NA,NA,NA,1320,"2020-03-18T20:00:00Z",1320,0,0,308,37,345
"491",20200318,"PR",5,31,21,NA,NA,57,"2020-03-18T20:00:00Z",36,0,0,18,0,18
"492",20200318,"RI",33,540,334,NA,NA,907,"2020-03-18T20:00:00Z",573,0,0,232,12,244
"493",20200318,"SC",60,583,NA,NA,1,643,"2020-03-18T20:00:00Z",643,0,0,272,27,299
"494",20200318,"SD",11,551,350,NA,1,912,"2020-03-18T20:00:00Z",562,1,0,0,0,0
"495",20200318,"TN",98,349,NA,NA,NA,447,"2020-03-18T20:00:00Z",447,0,0,19,25,44
"496",20200318,"TX",83,1824,NA,NA,2,1907,"2020-03-18T20:00:00Z",1907,1,0,620,19,639
"497",20200318,"UT",63,131,NA,NA,0,194,"2020-03-18T20:00:00Z",194,0,0,0,12,12
"498",20200318,"VA",77,1201,NA,NA,1,1278,"2020-03-18T20:00:00Z",1278,0,0,240,10,250
"499",20200318,"VI",2,NA,NA,NA,0,2,"2020-03-18T20:00:00Z",2,0,0,0,0,0
"500",20200318,"VT",19,592,NA,NA,NA,611,"2020-03-18T20:00:00Z",611,0,0,97,9,106
"501",20200318,"WA",1012,13117,NA,NA,52,14129,"2020-03-18T20:00:00Z",14129,4,0,1535,108,1643
